Date,Average Temperature,Maximum temperature,Minimum temperature,Average relative humidity,Total rainfall,Average wind speed,AverageÂ visibility,Average pH,Maximam pH,Minimum pH,Average Sanility,Maximam Sanility,Minimum Sanility,Disease_Presence_Prob,Disease_Presence_Pred,Predicted_Disease_Type
2029-01-04,28.149921,33.14836,24.763418,76.61709,0.5383614,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Brown Spot
2029-01-05,28.149921,33.14836,24.763418,76.61709,0.5383614,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Bacterial Leaf Blight
2029-01-06,28.149921,33.14836,24.763418,76.61709,0.5383614,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Blast
2029-01-07,28.149921,33.14836,24.763418,76.61709,0.53836083,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Blast
2029-01-08,28.149921,33.14836,24.763418,76.61709,0.53836083,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Bacterial Leaf Blight
2029-01-09,28.149921,33.14836,24.763418,76.61709,0.5383603,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Bacterial Leaf Blight
2029-01-10,28.149921,33.14836,24.763418,76.61709,0.53836083,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Bacterial Leaf Blight
2029-01-11,28.149921,33.14836,24.763418,76.61709,0.53836083,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Bacterial Leaf Blight
2029-01-12,28.149921,33.14836,24.763418,76.61709,0.53835976,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Brown Spot
2029-01-13,28.149921,33.14836,24.763418,76.61709,0.53836083,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Blast
2029-01-14,28.149921,33.14836,24.763418,76.61709,0.5383614,19.728344,4.1972504,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Brown Spot
2029-01-15,28.149921,33.14836,24.763418,76.61709,0.53836197,19.728344,4.1972504,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Bacterial Leaf Blight
2029-01-16,28.149921,33.14836,24.763418,76.61709,0.5383614,19.728344,4.1972504,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Blast
2029-01-17,28.149921,33.14836,24.763418,76.61709,0.53836083,19.728344,4.1972504,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Sheath Blight
2029-01-18,28.149921,33.14836,24.763418,76.61709,0.5383614,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Bacterial Leaf Blight
2029-01-19,28.149921,33.14836,24.763418,76.61709,0.5383614,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Brown Spot
2029-01-20,28.149921,33.14836,24.763418,76.61709,0.5383603,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Brown Spot
2029-01-21,28.149921,33.14836,24.763418,76.61709,0.5383606,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Brown Spot
2029-01-22,28.149921,33.14836,24.763418,76.61709,0.53836,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Sheath Blight
2029-01-23,28.149921,33.14836,24.763418,76.61709,0.53835976,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Bacterial Leaf Blight
2029-01-24,28.149921,33.14836,24.763418,76.61709,0.53836083,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Brown Spot
2029-01-25,28.149921,33.14836,24.763418,76.61709,0.53836083,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Bacterial Leaf Blight
2029-01-26,28.149921,33.14836,24.763418,76.61709,0.5383606,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Sheath Blight
2029-01-27,28.149921,33.14836,24.763418,76.61709,0.5383614,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Sheath Blight
2029-01-28,28.149921,33.14836,24.763418,76.61709,0.53836083,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Sheath Blight
2029-01-29,28.149921,33.14836,24.763418,76.61709,0.5383603,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Brown Spot
2029-01-30,28.149921,33.14836,24.763418,76.61709,0.5383603,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Blast
2029-01-31,28.149921,33.14836,24.763418,76.61709,0.53836083,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Blast
2029-02-01,28.149921,33.14836,24.763418,76.61709,0.5383603,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Bacterial Leaf Blight
2029-02-02,28.149921,33.14836,24.763418,76.61709,0.5383603,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Bacterial Leaf Blight
2029-02-03,28.149921,33.14836,24.763418,76.61709,0.53836083,19.728344,4.1972504,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Brown Spot
2029-02-04,28.149921,33.14836,24.763418,76.61709,0.53836197,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.39724624,1.201577,0.07795314,0.0,0,Brown Spot
2029-02-05,28.149921,33.14836,24.763418,76.61709,0.5383603,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Blast
2029-02-06,28.149921,33.14836,24.763418,76.61709,0.5383603,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Sheath Blight
2029-02-07,28.149921,33.14836,24.763418,76.61709,0.5383603,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Brown Spot
2029-02-08,28.149921,33.14836,24.763418,76.61709,0.53836,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Brown Spot
2029-02-09,28.149921,33.14836,24.763418,76.61709,0.5383603,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Sheath Blight
2029-02-10,28.149921,33.14836,24.763418,76.61709,0.53835976,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Sheath Blight
2029-02-11,28.149921,33.14836,24.763418,76.61709,0.53836113,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Brown Spot
2029-02-12,28.149921,33.14836,24.763418,76.61709,0.5383606,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Bacterial Leaf Blight
2029-02-13,28.149921,33.14836,24.763418,76.61709,0.53835976,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.39724624,1.201577,0.07795314,0.0,0,Blast
2029-02-14,28.149921,33.14836,24.763418,76.61709,0.5383614,19.728344,4.1972504,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Bacterial Leaf Blight
2029-02-15,28.149921,33.14836,24.763418,76.61709,0.5383614,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Blast
2029-02-16,28.149921,33.14836,24.763418,76.61709,0.53836083,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Sheath Blight
2029-02-17,28.149921,33.14836,24.763418,76.61709,0.53836083,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Blast
2029-02-18,28.149921,33.14836,24.763418,76.61709,0.53836083,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Bacterial Leaf Blight
2029-02-19,28.149921,33.14836,24.763418,76.61709,0.5383614,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Blast
2029-02-20,28.149921,33.14836,24.763418,76.61709,0.5383603,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Blast
2029-02-21,28.149921,33.14836,24.763418,76.61709,0.53836083,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Sheath Blight
2029-02-22,28.149921,33.14836,24.763418,76.61709,0.5383606,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Blast
2029-02-23,28.149921,33.14836,24.763418,76.61709,0.53836167,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Blast
2029-02-24,28.149921,33.14836,24.763418,76.61709,0.5383603,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Bacterial Leaf Blight
2029-02-25,28.149921,33.14836,24.763418,76.61709,0.5383603,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Bacterial Leaf Blight
2029-02-26,28.149921,33.14836,24.763418,76.61709,0.5383603,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Sheath Blight
2029-02-27,28.149921,33.14836,24.763418,76.61709,0.5383603,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Bacterial Leaf Blight
2029-02-28,28.149921,33.14836,24.763418,76.61709,0.53836083,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Brown Spot
2029-03-01,28.149921,33.14836,24.763418,76.61709,0.53836113,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Brown Spot
2029-03-02,28.149921,33.14836,24.763418,76.61709,0.53836083,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Brown Spot
2029-03-03,28.149921,33.14836,24.763418,76.61709,0.5383606,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Sheath Blight
2029-03-04,28.149921,33.14836,24.763418,76.61709,0.53836083,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Brown Spot
2029-03-05,28.149921,33.14836,24.763418,76.61709,0.53836083,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Bacterial Leaf Blight
2029-03-06,28.149921,33.14836,24.763418,76.61709,0.5383603,19.728344,4.1972504,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Brown Spot
2029-03-07,28.149921,33.14836,24.763418,76.61709,0.5383614,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Bacterial Leaf Blight
2029-03-08,28.149921,33.14836,24.763418,76.61709,0.5383614,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Blast
2029-03-09,28.149921,33.14836,24.763418,76.61709,0.5383614,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Brown Spot
2029-03-10,28.149921,33.14836,24.763418,76.61709,0.5383614,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Bacterial Leaf Blight
2029-03-11,28.149921,33.14836,24.763418,76.61709,0.53835976,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Sheath Blight
2029-03-12,28.149921,33.14836,24.763418,76.61709,0.53835976,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Blast
2029-03-13,28.149921,33.14836,24.763418,76.61709,0.53836113,19.728344,4.1972504,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Blast
2029-03-14,28.149921,33.14836,24.763418,76.61709,0.53836083,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Sheath Blight
2029-03-15,28.149921,33.14836,24.763418,76.61709,0.53836083,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Sheath Blight
2029-03-16,28.149921,33.14836,24.763418,76.61709,0.5383603,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Sheath Blight
2029-03-17,28.149921,33.14836,24.763418,76.61709,0.5383606,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Brown Spot
2029-03-18,28.149921,33.14836,24.763418,76.61709,0.5383603,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Brown Spot
2029-03-19,28.149921,33.14836,24.763418,76.61709,0.53836083,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Brown Spot
2029-03-20,28.149921,33.14836,24.763418,76.61709,0.53836167,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Sheath Blight
2029-03-21,28.149921,33.14836,24.763418,76.61709,0.5383603,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Brown Spot
2029-03-22,28.149921,33.14836,24.763418,76.61709,0.53836083,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Blast
2029-03-23,28.149921,33.14836,24.763418,76.61709,0.53836,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Sheath Blight
2029-03-24,28.149921,33.14836,24.763418,76.61709,0.5383603,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Blast
2029-03-25,28.149921,33.14836,24.763418,76.61709,0.53836,19.728344,4.197252,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Sheath Blight
2029-03-26,28.149921,33.14836,24.763418,76.61709,0.53836083,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Sheath Blight
2029-03-27,28.149921,33.14836,24.763418,76.61709,0.53836083,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.39724624,1.201577,0.07795314,0.0,0,Sheath Blight
2029-03-28,28.149921,33.14836,24.763418,76.61709,0.53836083,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Sheath Blight
2029-03-29,28.149921,33.14836,24.763418,76.61709,0.5383606,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Sheath Blight
2029-03-30,28.149921,33.14836,24.763418,76.61709,0.53836083,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Sheath Blight
2029-03-31,28.149921,33.14836,24.763418,76.61709,0.53836083,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Brown Spot
2029-04-01,28.149921,33.14836,24.763418,76.617096,0.53836083,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Sheath Blight
2029-04-02,28.149921,33.14836,24.763418,76.61709,0.5383614,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Sheath Blight
2029-04-03,28.149921,33.14836,24.763418,76.61709,0.5383603,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Sheath Blight
2029-04-04,28.149921,33.14836,24.763418,76.61709,0.53836113,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Bacterial Leaf Blight
2029-04-05,28.149921,33.14836,24.763418,76.61709,0.5383614,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Brown Spot
2029-04-06,28.149921,33.14836,24.763418,76.61709,0.5383603,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Sheath Blight
2029-04-07,28.149921,33.14836,24.763418,76.61709,0.5383606,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795313,0.0,0,Brown Spot
2029-04-08,28.149921,33.14836,24.763418,76.61709,0.5383614,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Sheath Blight
2029-04-09,28.149921,33.14836,24.763418,76.61709,0.53836083,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Sheath Blight
2029-04-10,28.149921,33.14836,24.763418,76.61709,0.5383606,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.077953145,0.0,0,Bacterial Leaf Blight
2029-04-11,28.149921,33.14836,24.763418,76.61709,0.5383606,19.728344,4.197252,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Brown Spot
2029-04-12,28.149921,33.14836,24.763418,76.61709,0.53836,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Bacterial Leaf Blight
2029-04-13,28.149921,33.14836,24.763418,76.61709,0.5383603,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Brown Spot
2029-04-14,28.149921,33.14836,24.763418,76.61709,0.53836,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Brown Spot
2029-04-15,28.149921,33.14836,24.763418,76.61709,0.5383614,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Brown Spot
2029-04-16,28.149921,33.14836,24.763418,76.61709,0.5383606,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Sheath Blight
2029-04-17,28.149921,33.14836,24.763418,76.61709,0.53836197,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Blast
2029-04-18,28.149921,33.14836,24.763418,76.61709,0.53836083,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Bacterial Leaf Blight
2029-04-19,28.149921,33.14836,24.763418,76.61709,0.53835976,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Bacterial Leaf Blight
2029-04-20,28.149921,33.14836,24.763418,76.61709,0.5383614,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Blast
2029-04-21,28.149921,33.14836,24.763418,76.61709,0.5383614,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Bacterial Leaf Blight
2029-04-22,28.149921,33.14836,24.763418,76.61709,0.53836083,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Blast
2029-04-23,28.149921,33.14836,24.763418,76.61709,0.5383603,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Bacterial Leaf Blight
2029-04-24,28.149921,33.14836,24.763418,76.61709,0.53836083,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Blast
2029-04-25,28.149921,33.14836,24.763418,76.61709,0.5383603,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Bacterial Leaf Blight
2029-04-26,28.149921,33.14836,24.763418,76.61709,0.53836083,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Brown Spot
2029-04-27,28.149921,33.14836,24.763418,76.61709,0.53836197,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Brown Spot
2029-04-28,28.149921,33.14836,24.763418,76.61709,0.5383592,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Sheath Blight
2029-04-29,28.149921,33.14836,24.763418,76.61709,0.5383603,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Brown Spot
2029-04-30,28.149921,33.14836,24.763418,76.61709,0.5383603,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Blast
2029-05-01,28.149921,33.14836,24.763418,76.61709,0.53835976,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Brown Spot
2029-05-02,28.149921,33.14836,24.763418,76.61709,0.53835976,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Brown Spot
2029-05-03,28.149921,33.14836,24.763418,76.61709,0.53836083,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Bacterial Leaf Blight
2029-05-04,28.149921,33.14836,24.763418,76.61709,0.5383614,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Blast
2029-05-05,28.149921,33.14836,24.763418,76.61709,0.5383603,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Blast
2029-05-06,28.149921,33.14836,24.763418,76.61709,0.53836083,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Blast
2029-05-07,28.149921,33.14836,24.763418,76.61709,0.53836,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Brown Spot
2029-05-08,28.149921,33.14836,24.763418,76.61709,0.53835976,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Bacterial Leaf Blight
2029-05-09,28.149921,33.14836,24.763418,76.61709,0.5383589,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Blast
2029-05-10,28.149921,33.14836,24.763418,76.61709,0.5383603,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Blast
2029-05-11,28.149921,33.14836,24.763418,76.61709,0.53836083,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Brown Spot
2029-05-12,28.149921,33.14836,24.763418,76.61709,0.53836083,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Brown Spot
2029-05-13,28.149921,33.14836,24.763418,76.61709,0.53836083,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Brown Spot
2029-05-14,28.149921,33.14836,24.763418,76.61709,0.53836083,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Blast
2029-05-15,28.149921,33.14836,24.763418,76.61709,0.5383614,19.728344,4.1972504,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Blast
2029-05-16,28.149921,33.14836,24.763418,76.61709,0.53836167,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Brown Spot
2029-05-17,28.149921,33.14836,24.763418,76.61709,0.5383614,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Sheath Blight
2029-05-18,28.149921,33.14836,24.763418,76.61709,0.5383614,19.728344,4.197251,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Bacterial Leaf Blight
2029-05-19,28.149921,33.14836,24.763418,76.61709,0.5383603,19.728344,4.1972513,6.3100266,8.248142,4.9996786,0.3972462,1.201577,0.07795314,0.0,0,Blast
